Tile P_Hoto ,Point,ID,Location_Day,Observer,Notes
YHG1_Pink_Week8_Day45,66,OS,YHG_45,ALS,
YHG1_Pink_Week8_Day45,67,A_C,YHG_45,ALS,
YHG1_Pink_Week8_Day45,68,A_C,YHG_45,ALS,
YHG1_Pink_Week8_Day45,69,OS,YHG_45,ALS,
YHG1_Pink_Week8_Day45,70,A_C,YHG_45,ALS,
YHG1_Pink_Week8_Day45,71,A_C,YHG_45,ALS,
YHG1_Pink_Week8_Day45,72,A_C,YHG_45,ALS,
YHG1_Pink_Week8_Day45,73,A_C,YHG_45,ALS,
YHG1_Pink_Week8_Day45,74,OS,YHG_45,ALS,
YHG1_Pink_Week8_Day45,75,A_C,YHG_45,ALS,
YHG1_Pink_Week8_Day45,76,A_C,YHG_45,ALS,
YHG1_Pink_Week8_Day45,77,A_C,YHG_45,ALS,
YHG1_Pink_Week8_Day45,78,A_C,YHG_45,ALS,
YHG1_Pink_Week8_Day45,79,A_C,YHG_45,ALS,
YHG1_Pink_Week8_Day45,80,A_C,YHG_45,ALS,
YHG1_Pink_Week8_Day45,81,A_C,YHG_45,ALS,
YHG1_Pink_Week8_Day45,82,A_C,YHG_45,ALS,
YHG1_Pink_Week8_Day45,83,A_C,YHG_45,ALS,
YHG1_Pink_Week8_Day45,84,A_C,YHG_45,ALS,
YHG1_Pink_Week8_Day45,85,A_C,YHG_45,ALS,
YHG1_Pink_Week8_Day45,86,A_C,YHG_45,ALS,
YHG1_Pink_Week8_Day45,87,A_C,YHG_45,ALS,
YHG1_Pink_Week8_Day45,88,A_C,YHG_45,ALS,
YHG1_Pink_Week8_Day45,89,P_S,YHG_45,ALS,
YHG1_Pink_Week8_Day45,90,A_C,YHG_45,ALS,
YHG1_Pink_Week8_Day45,91,A_C,YHG_45,ALS,
YHG1_Pink_Week8_Day45,92,A_C,YHG_45,ALS,
YHG1_Pink_Week8_Day45,93,A_C,YHG_45,ALS,
YHG1_Pink_Week8_Day45,94,A_C,YHG_45,ALS,
YHG1_Pink_Week8_Day45,95,A_C,YHG_45,ALS,
YHG1_Pink_Week8_Day45,96,A_C,YHG_45,ALS,
YHG1_Pink_Week8_Day45,97,P_S,YHG_45,ALS,
YHG1_Pink_Week8_Day45,98,A_C,YHG_45,ALS,
YHG1_Pink_Week8_Day45,99,A_C,YHG_45,ALS,
YHG1_Pink_Week8_Day45,100,A_C,YHG_45,ALS,
YHG2_Orange_Week8_Day45,1,P_S,YHG_45,ALS,
YHG2_Orange_Week8_Day45,2,Turf,YHG_45,ALS,
YHG2_Orange_Week8_Day45,3,Turf,YHG_45,ALS,
YHG2_Orange_Week8_Day45,4,A_C,YHG_45,ALS,
YHG2_Orange_Week8_Day45,5,P_S,YHG_45,ALS,
YHG2_Orange_Week8_Day45,6,P_S,YHG_45,ALS,
YHG2_Orange_Week8_Day45,7,A_C,YHG_45,ALS,
YHG2_Orange_Week8_Day45,8,A_C,YHG_45,ALS,
YHG2_Orange_Week8_Day45,9,A_C,YHG_45,ALS,
YHG2_Orange_Week8_Day45,10,P_S,YHG_45,ALS,
YHG2_Orange_Week8_Day45,11,P_S,YHG_45,ALS,
YHG2_Orange_Week8_Day45,12,P_S,YHG_45,ALS,
YHG2_Orange_Week8_Day45,13,A_C,YHG_45,ALS,
YHG2_Orange_Week8_Day45,14,A_C,YHG_45,ALS,
YHG2_Orange_Week8_Day45,15,A_C,YHG_45,ALS,
YHG2_Orange_Week8_Day45,16,P_S,YHG_45,ALS,
YHG2_Orange_Week8_Day45,17,P_H,YHG_45,ALS,
YHG2_Orange_Week8_Day45,18,A_C,YHG_45,ALS,
YHG2_Orange_Week8_Day45,19,OS,YHG_45,ALS,
YHG2_Orange_Week8_Day45,20,P_S,YHG_45,ALS,
YHG2_Orange_Week8_Day45,21,P_S,YHG_45,ALS,
YHG2_Orange_Week8_Day45,22,A_C,YHG_45,ALS,
YHG2_Orange_Week8_Day45,23,P_S,YHG_45,ALS,
YHG2_Orange_Week8_Day45,24,OS,YHG_45,ALS,
YHG2_Orange_Week8_Day45,25,P_S,YHG_45,ALS,
YHG2_Orange_Week8_Day45,26,P_H,YHG_45,ALS,
YHG2_Orange_Week8_Day45,27,P_S,YHG_45,ALS,
YHG2_Orange_Week8_Day45,28,OS,YHG_45,ALS,
YHG2_Orange_Week8_Day45,29,P_S,YHG_45,ALS,
YHG2_Orange_Week8_Day45,30,Sed,YHG_45,ALS,
YHG2_Orange_Week8_Day45,31,OS,YHG_45,ALS,
YHG2_Orange_Week8_Day45,32,A_C,YHG_45,ALS,
YHG2_Orange_Week8_Day45,33,P_S,YHG_45,ALS,
YHG2_Orange_Week8_Day45,34,OS,YHG_45,ALS,
YHG2_Orange_Week8_Day45,35,OS,YHG_45,ALS,
YHG2_Orange_Week8_Day45,36,OS,YHG_45,ALS,
YHG2_Orange_Week8_Day45,37,OS,YHG_45,ALS,
YHG2_Orange_Week8_Day45,38,P_H,YHG_45,ALS,
YHG2_Orange_Week8_Day45,39,P_H,YHG_45,ALS,
YHG2_Orange_Week8_Day45,40,A_C,YHG_45,ALS,
YHG2_Orange_Week8_Day45,41,A_C,YHG_45,ALS,
YHG2_Orange_Week8_Day45,42,Sed,YHG_45,ALS,
YHG2_Orange_Week8_Day45,43,A_C,YHG_45,ALS,
YHG2_Orange_Week8_Day45,44,P_S,YHG_45,ALS,
YHG2_Orange_Week8_Day45,45,Sed,YHG_45,ALS,
YHG2_Orange_Week8_Day45,46,P_H,YHG_45,ALS,
YHG2_Orange_Week8_Day45,47,Sed,YHG_45,ALS,
YHG2_Orange_Week8_Day45,48,P_H,YHG_45,ALS,
YHG2_Orange_Week8_Day45,49,P_H,YHG_45,ALS,
YHG2_Orange_Week8_Day45,50,A_C,YHG_45,ALS,
YHG2_Orange_Week8_Day45,51,Hyd,YHG_45,ALS,
YHG2_Orange_Week8_Day45,52,Sed,YHG_45,ALS,
YHG2_Orange_Week8_Day45,53,Sed,YHG_45,ALS,
YHG2_Orange_Week8_Day45,54,OS,YHG_45,ALS,
YHG2_Orange_Week8_Day45,55,P_S,YHG_45,ALS,
YHG2_Orange_Week8_Day45,56,P_H,YHG_45,ALS,
YHG2_Orange_Week8_Day45,57,P_H,YHG_45,ALS,
YHG2_Orange_Week8_Day45,58,Sed,YHG_45,ALS,
YHG2_Orange_Week8_Day45,59,Sed,YHG_45,ALS,
YHG2_Orange_Week8_Day45,60,A_C,YHG_45,ALS,
YHG2_Orange_Week8_Day45,61,A_C,YHG_45,ALS,
YHG2_Orange_Week8_Day45,62,A_C,YHG_45,ALS,
YHG2_Orange_Week8_Day45,63,A_C,YHG_45,ALS,
YHG2_Orange_Week8_Day45,64,CB,YHG_45,ALS,resolved in group meeting 
YHG2_Orange_Week8_Day45,65,A_C,YHG_45,ALS,
YHG2_Orange_Week8_Day45,66,A_C,YHG_45,ALS,
YHG2_Orange_Week8_Day45,67,A_C,YHG_45,ALS,
YHG2_Orange_Week8_Day45,68,P_S,YHG_45,ALS,
YHG2_Orange_Week8_Day45,69,A_C,YHG_45,ALS,
YHG2_Orange_Week8_Day45,70,A_C,YHG_45,ALS,
YHG2_Orange_Week8_Day45,71,A_C,YHG_45,ALS,
YHG2_Orange_Week8_Day45,72,OS,YHG_45,ALS,
YHG2_Orange_Week8_Day45,73,P_S,YHG_45,ALS,
YHG2_Orange_Week8_Day45,74,OS,YHG_45,ALS,
YHG2_Orange_Week8_Day45,75,OS,YHG_45,ALS,
YHG2_Orange_Week8_Day45,76,P_S,YHG_45,ALS,
YHG2_Orange_Week8_Day45,77,P_H,YHG_45,ALS,
YHG2_Orange_Week8_Day45,78,P_S,YHG_45,ALS,
YHG2_Orange_Week8_Day45,79,P_H,YHG_45,ALS,
YHG2_Orange_Week8_Day45,80,P_H,YHG_45,ALS,
YHG2_Orange_Week8_Day45,81,P_H,YHG_45,ALS,
YHG2_Orange_Week8_Day45,82,P_S,YHG_45,ALS,resolved in group meeting 
YHG2_Orange_Week8_Day45,83,A_C,YHG_45,ALS,
YHG2_Orange_Week8_Day45,84,P_S,YHG_45,ALS,
YHG2_Orange_Week8_Day45,85,Sed,YHG_45,ALS,
YHG2_Orange_Week8_Day45,86,P_S,YHG_45,ALS,
YHG2_Orange_Week8_Day45,87,A_C,YHG_45,ALS,
YHG2_Orange_Week8_Day45,88,A_C,YHG_45,ALS,
YHG2_Orange_Week8_Day45,89,P_S,YHG_45,ALS,
YHG2_Orange_Week8_Day45,90,P_S,YHG_45,ALS,
YHG2_Orange_Week8_Day45,91,P_S,YHG_45,ALS,
YHG2_Orange_Week8_Day45,92,P_S,YHG_45,ALS,
YHG2_Orange_Week8_Day45,93,Sed,YHG_45,ALS,
YHG2_Orange_Week8_Day45,94,A_C,YHG_45,ALS,
YHG2_Orange_Week8_Day45,95,P_S,YHG_45,ALS,
YHG2_Orange_Week8_Day45,96,P_S,YHG_45,ALS,
YHG2_Orange_Week8_Day45,97,P_S,YHG_45,ALS,
YHG2_Orange_Week8_Day45,98,P_S,YHG_45,ALS,
YHG2_Orange_Week8_Day45,99,P_S,YHG_45,ALS,
YHG2_Orange_Week8_Day45,100,P_S,YHG_45,ALS,
YHG3_Green_Week8_Day45,1,OS,YHG_45,NCD,
YHG3_Green_Week8_Day45,2,P_H,YHG_45,NCD,
YHG3_Green_Week8_Day45,3,Turf,YHG_45,NCD,
YHG3_Green_Week8_Day45,4,OS,YHG_45,NCD,
YHG3_Green_Week8_Day45,5,Sed,YHG_45,NCD,
YHG3_Green_Week8_Day45,6,P_S,YHG_45,NCD,
YHG3_Green_Week8_Day45,7,Green,YHG_45,NCD,
YHG3_Green_Week8_Day45,8,Turf,YHG_45,NCD,
YHG3_Green_Week8_Day45,9,Turf,YHG_45,NCD,
YHG3_Green_Week8_Day45,10,Turf,YHG_45,NCD,
YHG3_Green_Week8_Day45,11,P_H,YHG_45,NCD,
YHG3_Green_Week8_Day45,12,Green,YHG_45,NCD,
YHG3_Green_Week8_Day45,13,Green,YHG_45,NCD,
YHG3_Green_Week8_Day45,14,OS,YHG_45,NCD,
YHG3_Green_Week8_Day45,15,Turf,YHG_45,NCD,
YHG3_Green_Week8_Day45,16,OS,YHG_45,NCD,
YHG3_Green_Week8_Day45,17,Green,YHG_45,NCD,
YHG3_Green_Week8_Day45,18,A_C,YHG_45,NCD,
YHG3_Green_Week8_Day45,19,P_H,YHG_45,NCD,
YHG3_Green_Week8_Day45,20,OS,YHG_45,NCD,
YHG3_Green_Week8_Day45,21,Green,YHG_45,NCD,
YHG3_Green_Week8_Day45,22,Sed,YHG_45,NCD,
YHG3_Green_Week8_Day45,23,Sed,YHG_45,NCD,
YHG3_Green_Week8_Day45,24,OS,YHG_45,NCD,
YHG3_Green_Week8_Day45,25,OS,YHG_45,NCD,
YHG3_Green_Week8_Day45,26,P_H,YHG_45,NCD,
YHG3_Green_Week8_Day45,27,OS,YHG_45,NCD,
YHG3_Green_Week8_Day45,28,A_C,YHG_45,NCD,
YHG3_Green_Week8_Day45,29,P_H,YHG_45,NCD,
YHG3_Green_Week8_Day45,30,A_C,YHG_45,NCD,
YHG3_Green_Week8_Day45,31,P_H,YHG_45,NCD,
YHG3_Green_Week8_Day45,32,P_H,YHG_45,NCD,
YHG3_Green_Week8_Day45,33,A_C,YHG_45,NCD,
YHG3_Green_Week8_Day45,34,P_H,YHG_45,NCD,
YHG3_Green_Week8_Day45,35,OS,YHG_45,NCD,
YHG3_Green_Week8_Day45,36,OS,YHG_45,NCD,
YHG3_Green_Week8_Day45,37,OS,YHG_45,NCD,
YHG3_Green_Week8_Day45,38,P_H,YHG_45,NCD,
YHG3_Green_Week8_Day45,39,Green,YHG_45,NCD,
YHG3_Green_Week8_Day45,40,OS,YHG_45,NCD,
YHG3_Green_Week8_Day45,41,P_H,YHG_45,NCD,
YHG3_Green_Week8_Day45,42,P_H,YHG_45,NCD,
YHG3_Green_Week8_Day45,43,A_C,YHG_45,NCD,
YHG3_Green_Week8_Day45,44,OS,YHG_45,NCD,
YHG3_Green_Week8_Day45,45,P_H,YHG_45,NCD,
YHG3_Green_Week8_Day45,46,P_H,YHG_45,NCD,
YHG3_Green_Week8_Day45,47,Sed,YHG_45,NCD,
YHG3_Green_Week8_Day45,48,P_S,YHG_45,NCD,
YHG3_Green_Week8_Day45,49,OS,YHG_45,NCD,
YHG3_Green_Week8_Day45,50,OS,YHG_45,NCD,
YHG3_Green_Week8_Day45,51,OS,YHG_45,NCD,
YHG3_Green_Week8_Day45,52,Hyd,YHG_45,NCD,
YHG3_Green_Week8_Day45,53,P_H,YHG_45,NCD,
YHG3_Green_Week8_Day45,54,P_H,YHG_45,NCD,
YHG3_Green_Week8_Day45,55,OS,YHG_45,NCD,
YHG3_Green_Week8_Day45,56,P_H,YHG_45,NCD,
YHG3_Green_Week8_Day45,57,OS,YHG_45,NCD,
YHG3_Green_Week8_Day45,58,P_H,YHG_45,NCD,
YHG3_Green_Week8_Day45,59,P_H,YHG_45,NCD,
YHG3_Green_Week8_Day45,60,P_H,YHG_45,NCD,
YHG3_Green_Week8_Day45,61,OS,YHG_45,NCD,
YHG3_Green_Week8_Day45,62,A_C,YHG_45,NCD,
YHG3_Green_Week8_Day45,63,P_S,YHG_45,NCD,
YHG3_Green_Week8_Day45,64,B_E,YHG_45,NCD,
YHG3_Green_Week8_Day45,65,P_H,YHG_45,NCD,
YHG3_Green_Week8_Day45,66,OS,YHG_45,NCD,
YHG3_Green_Week8_Day45,67,A_C,YHG_45,NCD,
YHG3_Green_Week8_Day45,68,OS,YHG_45,NCD,
YHG3_Green_Week8_Day45,69,P_H,YHG_45,NCD,
YHG3_Green_Week8_Day45,70,OS,YHG_45,NCD,
YHG3_Green_Week8_Day45,71,Green,YHG_45,NCD,
YHG3_Green_Week8_Day45,72,P_H,YHG_45,NCD,
YHG3_Green_Week8_Day45,73,P_H,YHG_45,NCD,
YHG3_Green_Week8_Day45,74,A_C,YHG_45,NCD,
YHG3_Green_Week8_Day45,75,P_H,YHG_45,NCD,
YHG3_Green_Week8_Day45,76,A_C,YHG_45,NCD,
YHG3_Green_Week8_Day45,77,P_H,YHG_45,NCD,
YHG3_Green_Week8_Day45,78,A_C,YHG_45,NCD,
YHG3_Green_Week8_Day45,79,CB,YHG_45,NCD,
YHG3_Green_Week8_Day45,80,A_C,YHG_45,NCD,
YHG3_Green_Week8_Day45,81,A_C,YHG_45,NCD,
YHG3_Green_Week8_Day45,82,CB,YHG_45,NCD,
YHG3_Green_Week8_Day45,83,Sed,YHG_45,NCD,
YHG3_Green_Week8_Day45,84,A_C,YHG_45,NCD,
YHG3_Green_Week8_Day45,85,B_E,YHG_45,NCD,
YHG3_Green_Week8_Day45,86,CB,YHG_45,NCD,
YHG3_Green_Week8_Day45,87,A_C,YHG_45,NCD,
YHG3_Green_Week8_Day45,88,P_S,YHG_45,NCD,
YHG3_Green_Week8_Day45,89,P_S,YHG_45,NCD,
YHG3_Green_Week8_Day45,90,A_C,YHG_45,NCD,
YHG3_Green_Week8_Day45,91,P_S,YHG_45,NCD,
YHG3_Green_Week8_Day45,92,P_H,YHG_45,NCD,
YHG3_Green_Week8_Day45,93,P_S,YHG_45,NCD,
YHG3_Green_Week8_Day45,94,A_C,YHG_45,NCD,
YHG3_Green_Week8_Day45,95,AC,YHG_45,NCD,
YHG3_Green_Week8_Day45,96,OS,YHG_45,NCD,
YHG3_Green_Week8_Day45,97,A_C,YHG_45,NCD,
YHG3_Green_Week8_Day45,98,P_S,YHG_45,NCD,
YHG3_Green_Week8_Day45,99,A_C,YHG_45,NCD,
YHG3_Green_Week8_Day45,100,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,1,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,2,B_E,YHG_45,NCD,
YHG4_Blue_Week8_Day45,3,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,4,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,5,B_E,YHG_45,NCD,
YHG4_Blue_Week8_Day45,6,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,7,B_E,YHG_45,NCD,
YHG4_Blue_Week8_Day45,8,B_E,YHG_45,NCD,
YHG4_Blue_Week8_Day45,9,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,10,B_E,YHG_45,NCD,
YHG4_Blue_Week8_Day45,11,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,12,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,13,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,14,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,15,B_E,YHG_45,NCD,
YHG4_Blue_Week8_Day45,16,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,17,B_E,YHG_45,NCD,
YHG4_Blue_Week8_Day45,18,OS,YHG_45,NCD,
YHG4_Blue_Week8_Day45,19,OS,YHG_45,NCD,
YHG4_Blue_Week8_Day45,20,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,21,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,22,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,23,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,24,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,25,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,26,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,27,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,28,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,29,OS,YHG_45,NCD,
YHG4_Blue_Week8_Day45,30,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,31,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,32,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,33,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,34,OS,YHG_45,NCD,
YHG4_Blue_Week8_Day45,35,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,36,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,37,OS,YHG_45,NCD,
YHG4_Blue_Week8_Day45,38,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,39,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,40,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,41,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,42,P_H,YHG_45,NCD,
YHG4_Blue_Week8_Day45,43,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,44,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,45,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,46,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,47,OS,YHG_45,NCD,
YHG4_Blue_Week8_Day45,48,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,49,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,50,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,51,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,52,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,53,OS,YHG_45,NCD,
YHG4_Blue_Week8_Day45,54,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,55,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,56,OS,YHG_45,NCD,
YHG4_Blue_Week8_Day45,57,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,58,OS,YHG_45,NCD,
YHG4_Blue_Week8_Day45,59,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,60,P_S,YHG_45,NCD,
YHG4_Blue_Week8_Day45,61,OS,YHG_45,NCD,
YHG4_Blue_Week8_Day45,62,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,63,P_H,YHG_45,NCD,
YHG4_Blue_Week8_Day45,64,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,65,OS,YHG_45,NCD,
YHG4_Blue_Week8_Day45,66,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,67,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,68,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,69,OS,YHG_45,NCD,
YHG4_Blue_Week8_Day45,70,OS,YHG_45,NCD,
YHG4_Blue_Week8_Day45,71,OS,YHG_45,NCD,
YHG4_Blue_Week8_Day45,72,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,73,B_E,YHG_45,NCD,
YHG4_Blue_Week8_Day45,74,OS,YHG_45,NCD,
YHG4_Blue_Week8_Day45,75,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,76,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,77,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,78,OS,YHG_45,NCD,
YHG4_Blue_Week8_Day45,79,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,80,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,81,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,82,OS,YHG_45,NCD,
YHG4_Blue_Week8_Day45,83,P_S,YHG_45,NCD,
YHG4_Blue_Week8_Day45,84,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,85,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,86,B_E,YHG_45,NCD,
YHG4_Blue_Week8_Day45,87,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,88,Green,YHG_45,NCD,
YHG4_Blue_Week8_Day45,89,B_E,YHG_45,NCD,
YHG4_Blue_Week8_Day45,90,B_E,YHG_45,NCD,
YHG4_Blue_Week8_Day45,91,B_E,YHG_45,NCD,
YHG4_Blue_Week8_Day45,92,Spg,YHG_45,NCD,
YHG4_Blue_Week8_Day45,93,B_E,YHG_45,NCD,
YHG4_Blue_Week8_Day45,94,B_E,YHG_45,NCD,
YHG4_Blue_Week8_Day45,95,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,96,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,97,Green,YHG_45,NCD,
YHG4_Blue_Week8_Day45,98,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,99,A_C,YHG_45,NCD,
YHG4_Blue_Week8_Day45,100,P_S,YHG_45,NCD,
YHG5_Clear_Week8_Day45,1,A_C,YHG_45,NCD,
YHG5_Clear_Week8_Day45,2,A_C,YHG_45,NCD,
YHG5_Clear_Week8_Day45,3,P_S,YHG_45,NCD,
YHG5_Clear_Week8_Day45,4,A_C,YHG_45,NCD,
YHG5_Clear_Week8_Day45,5,Spg,YHG_45,NCD,
YHG5_Clear_Week8_Day45,6,P_H,YHG_45,NCD,
YHG5_Clear_Week8_Day45,7,P_H,YHG_45,NCD,
YHG5_Clear_Week8_Day45,8,P_H,YHG_45,NCD,
YHG5_Clear_Week8_Day45,9,P_H,YHG_45,NCD,
YHG5_Clear_Week8_Day45,10,A_C,YHG_45,NCD,
YHG5_Clear_Week8_Day45,11,P_H,YHG_45,NCD,
YHG5_Clear_Week8_Day45,12,Hyd,YHG_45,NCD,
YHG5_Clear_Week8_Day45,13,A_C,YHG_45,NCD,
YHG5_Clear_Week8_Day45,14,A_C,YHG_45,NCD,
YHG5_Clear_Week8_Day45,15,A_C,YHG_45,NCD,
YHG5_Clear_Week8_Day45,16,P_H,YHG_45,NCD,
YHG5_Clear_Week8_Day45,17,A_C,YHG_45,NCD,
YHG5_Clear_Week8_Day45,18,A_C,YHG_45,NCD,
YHG5_Clear_Week8_Day45,19,A_C,YHG_45,NCD,
YHG5_Clear_Week8_Day45,20,A_C,YHG_45,NCD,
YHG5_Clear_Week8_Day45,21,A_C,YHG_45,NCD,
YHG5_Clear_Week8_Day45,22,A_C,YHG_45,NCD,
YHG5_Clear_Week8_Day45,23,P_H,YHG_45,NCD,
YHG5_Clear_Week8_Day45,24,P_S,YHG_45,NCD,
YHG5_Clear_Week8_Day45,25,B_E,YHG_45,NCD,
YHG5_Clear_Week8_Day45,26,A_C,YHG_45,NCD,
YHG5_Clear_Week8_Day45,27,A_C,YHG_45,NCD,
YHG5_Clear_Week8_Day45,28,A_C,YHG_45,NCD,
YHG5_Clear_Week8_Day45,29,A_C,YHG_45,NCD,
YHG5_Clear_Week8_Day45,30,A_C,YHG_45,NCD,
YHG5_Clear_Week8_Day45,31,P_H,YHG_45,NCD,
YHG5_Clear_Week8_Day45,32,A_C,YHG_45,NCD,
YHG5_Clear_Week8_Day45,33,A_C,YHG_45,NCD,
YHG5_Clear_Week8_Day45,34,A_C,YHG_45,NCD,
YHG5_Clear_Week8_Day45,35,A_C,YHG_45,NCD,
YHG5_Clear_Week8_Day45,36,P_H,YHG_45,NCD,
YHG5_Clear_Week8_Day45,37,P_H,YHG_45,NCD,
YHG5_Clear_Week8_Day45,38,P_H,YHG_45,NCD,
YHG5_Clear_Week8_Day45,39,P_H,YHG_45,NCD,
YHG5_Clear_Week8_Day45,40,A_C,YHG_45,NCD,
YHG5_Clear_Week8_Day45,41,P_S,YHG_45,NCD,
YHG5_Clear_Week8_Day45,42,A_C,YHG_45,NCD,
YHG5_Clear_Week8_Day45,43,P_H,YHG_45,NCD,
YHG5_Clear_Week8_Day45,44,A_C,YHG_45,NCD,
YHG5_Clear_Week8_Day45,45,P_H,YHG_45,NCD,
YHG5_Clear_Week8_Day45,46,P_H,YHG_45,NCD,
YHG5_Clear_Week8_Day45,47,P_H,YHG_45,NCD,
YHG5_Clear_Week8_Day45,48,A_C,YHG_45,NCD,
YHG5_Clear_Week8_Day45,49,P_H,YHG_45,NCD,
YHG5_Clear_Week8_Day45,50,A_C,YHG_45,NCD,
YHG5_Clear_Week8_Day45,51,P_H,YHG_45,NCD,
YHG5_Clear_Week8_Day45,52,P_H,YHG_45,NCD,
YHG5_Clear_Week8_Day45,53,A_C,YHG_45,NCD,
YHG5_Clear_Week8_Day45,54,P_H,YHG_45,NCD,
YHG5_Clear_Week8_Day45,55,A_C,YHG_45,NCD,
YHG5_Clear_Week8_Day45,56,A_C,YHG_45,NCD,
YHG5_Clear_Week8_Day45,57,P_H,YHG_45,NCD,
YHG5_Clear_Week8_Day45,58,B_E,YHG_45,NCD,
YHG5_Clear_Week8_Day45,59,A_C,YHG_45,NCD,
YHG5_Clear_Week8_Day45,60,P_H,YHG_45,NCD,
YHG5_Clear_Week8_Day45,61,A_C,YHG_45,NCD,
YHG5_Clear_Week8_Day45,62,A_C,YHG_45,NCD,
YHG5_Clear_Week8_Day45,63,A_C,YHG_45,NCD,
YHG5_Clear_Week8_Day45,64,P_S,YHG_45,NCD,
YHG5_Clear_Week8_Day45,65,B_E,YHG_45,NCD,
YHG5_Clear_Week8_Day45,66,P_H,YHG_45,NCD,
YHG5_Clear_Week8_Day45,67,OS,YHG_45,NCD,
YHG5_Clear_Week8_Day45,68,B_E,YHG_45,NCD,
YHG5_Clear_Week8_Day45,69,B_E,YHG_45,NCD,
YHG5_Clear_Week8_Day45,70,P_H,YHG_45,NCD,
YHG5_Clear_Week8_Day45,71,B_E,YHG_45,NCD,
YHG5_Clear_Week8_Day45,72,OS,YHG_45,NCD,
YHG5_Clear_Week8_Day45,73,A_C,YHG_45,NCD,
YHG5_Clear_Week8_Day45,74,P_H,YHG_45,NCD,
YHG5_Clear_Week8_Day45,75,P_H,YHG_45,NCD,
YHG5_Clear_Week8_Day45,76,A_C,YHG_45,NCD,
YHG5_Clear_Week8_Day45,77,P_H,YHG_45,NCD,
YHG5_Clear_Week8_Day45,78,A_C,YHG_45,NCD,
YHG5_Clear_Week8_Day45,79,P_H,YHG_45,NCD,
YHG5_Clear_Week8_Day45,80,B_E,YHG_45,NCD,
